ID Centro comercial,tipoCenCom,nom_CenCom,cod_postal
MOHOPOMOPO14330.0,MERCADO PUBLICO,MERCADO HUESO PERIFERICO,14330.0
EOXAEOCLYYDESS6000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO XALA,6000.0
"HLH,COMOOOCA6010.0","HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL,6010.0
POTAOOCO4200.0,OTRO CONGLOMERADO,PARADERO TAXQUEÑA,4200.0
MOPSMOPOnan,MERCADO PUBLICO,MERCADO PICOS,
PACLPNBSCOYYPACL5100.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL PABELLON BOSQUES,5100.0
CNLALAMOPO9370.0,MERCADO PUBLICO,CONCENTRACION LA LOMITA,9370.0
MOJNSAMOPO6250.0,MERCADO PUBLICO,MERCADO JUAN SARABIA,6250.0
MODECAHOMOPO14370.0,MERCADO PUBLICO,MERCADO DE COMIDA HUPULCO,14370.0
AOILTL11AO15520.0,AEROPUERTO,AEROPUERTO INTERNACIONAL TERMINAL 11,15520.0
AOTL11AO15620.0,AEROPUERTO,AEROPUERTO TERMINAL 1,15620.0
MACLCACOYYPACL14380.0,CENTRO Y PLAZA COMERCIAL,MEGA COMERCIAL COAPA,14380.0
nnnn1223.0,,,1223.0
nnnn1145.0,,,1145.0
nnnn1211.0,,,1211.0
nnnn11231.0,,,11231.0
UABAOOCO9860.0,OTRO CONGLOMERADO,UNIDA BELLAVISTA,9860.0
COCLCOCOYYPACL4330.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL COPILCO,4330.0
COCNEOCLYYDESS3100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO COYOACAN,3100.0
COHCEOCLYYDESS6500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIBO HSBC,6500.0
"HL1ODEOEH,COMOOOCA7300.0","HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL 1RO DE OCTUBRE,7300.0
PKPAOOCO1020.0,OTRO CONGLOMERADO,PARK PLAZA,1020.0
OOTODECOSNNEOOCO8400.0,OTRO CONGLOMERADO,OTRO TIPO DE CONGLOMERADO SIN NOMBRE,8400.0
PAPOCOYYPACL11510.0,CENTRO Y PLAZA COMERCIAL,PLAZA PLANCO,11510.0
DNDLN.16EOCLYYDESS3303.0,EDIFICIO COMERCIAL Y DE SERVICIOS,DIVISIÓN DEL NTE. 1746,3303.0
LA22DLMOOOCO6600.0,OTRO CONGLOMERADO,LINEA 2 DEL METRO,6600.0
nnnn11660.0,,,11660.0
PAAOEOCLYYDESS15540.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA AEROPUERTO,15540.0
PAMAEOCLYYDESS4033.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA MANZANA,4033.0
PAZACCOOCO9740.0,OTRO CONGLOMERADO,PLAZA ZENTRALIA C,9740.0
PAPNMOCOYYPACL6000.0,CENTRO Y PLAZA COMERCIAL,PLAZA PABELLON MADERO,6000.0
SNJNDEAN56EOCLYYDESS7070.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SAN JUAN DE ARAGON 516,7070.0
CYSSDLVEOOCO3200.0,OTRO CONGLOMERADO,CITY SHOPS DEL VALLE,3200.0
PLCHVOOOCO7760.0,OTRO CONGLOMERADO,PLANTEL CCH VALLEJO,7760.0
EOCLYYDESSSNNEEOCLYYDESS5129.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,5129.0
nnnn3750.0,,,3750.0
TEEOCLYYDESS11040.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE,11040.0
nnEOCLYYDESS14040.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,14040.0
HO53EOCLYYDESS11570.0,EDIFICIO COMERCIAL Y DE SERVICIOS,HOMERO 503,11570.0
NOESCOOOCO13420.0,OTRO CONGLOMERADO,NO ES CONGLOMERADO,13420.0
nnPEYYARCL6600.0,PASAJE Y ANDADOR COMERCIAL,,6600.0
FXCS17OOCO3100.0,OTRO CONGLOMERADO,FELIX CUEVAS 127,3100.0
PEBAAO1210.0,AEROPUERTO,PAE BLANCA,1210.0
SNNEEOCLYYDESS4310.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,4310.0
PADACOYYPACL3810.0,CENTRO Y PLAZA COMERCIAL,PLAZA DAKOTA,3810.0
FMBACOCLCOYYPACL6350.0,CENTRO Y PLAZA COMERCIAL,FORUM BUENAVISTA CENTRO COMERCIAL,6350.0
MODELAVAMOPO9300.0,MERCADO PUBLICO,MERCADO DE LA VICENTINA,9300.0
GIEOCLYYDESS1070.0,EDIFICIO COMERCIAL Y DE SERVICIOS,GHANDI,1070.0
11OOCO1000.0,OTRO CONGLOMERADO,101,1000.0
BOJZ13AAOOCO9780.0,OTRO CONGLOMERADO,BENITO JUAREZ 13 A,9780.0
16DESEPEYYARCL6000.0,PASAJE Y ANDADOR COMERCIAL,16 DE SEPTIEMBRE,6000.0
GDSNJOEOCLYYDESS1090.0,EDIFICIO COMERCIAL Y DE SERVICIOS,GRAND SAN JERONIMO,1090.0
PAAAPOnnnan,,PLAZA ANTARA POLANCO,
COCLPNCOYYPACL11510.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL PABELLON,11510.0
COCNCOYYPACL3333.0,CENTRO Y PLAZA COMERCIAL,CENTRO COYOACAN,3333.0
nnPEYYARCL5129.0,PASAJE Y ANDADOR COMERCIAL,,5129.0
DLSNAOPEYYARCL3020.0,PASAJE Y ANDADOR COMERCIAL,DIAGONAL SAN ANTONIO,3020.0
HNCOYYPACLnan,CENTRO Y PLAZA COMERCIAL,HILTON,
HLMASREOCLYYDESS14050.0,EDIFICIO COMERCIAL Y DE SERVICIOS,HOSPITAL MEDICA SUR,14050.0
PAPOAAOOCO14300.0,OTRO CONGLOMERADO,PLAZA PASEO ACOXPA,14300.0
GNOOCO1210.0,OTRO CONGLOMERADO,GARDEN,1210.0
oscnCOYYPACL4310.0,CENTRO Y PLAZA COMERCIAL,oasis coyoacán,4310.0
nnPEYYARCL6350.0,PASAJE Y ANDADOR COMERCIAL,,6350.0
"HLASDLPLH,COMOOOCA10700.0","HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL ANGELES DEL PEDREGAL,10700.0
"HLÁSMOH,COMOOOCA6760.0","HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL ÁNGELES METROPOLITANO,6760.0
SNNEOOCO6010.0,OTRO CONGLOMERADO,SIN NOMBRE,6010.0
HLGDKLRAUOEOCLYYDESS6030.0,EDIFICIO COMERCIAL Y DE SERVICIOS,HOTEL GRAND KRYSTAL REFORMA UNO,6030.0
HLOOCO6700.0,OTRO CONGLOMERADO,HOTEL,6700.0
UDLOOOCO14430.0,OTRO CONGLOMERADO,UNIDAD LEO,14430.0
nnnn9999.0,,,9999.0
CAFLMOTAOOCO5310.0,OTRO CONGLOMERADO,CARRETERA FEDERAL MEXICO TOLUCA,5310.0
HLSAPEEOCLYYDESS6030.0,EDIFICIO COMERCIAL Y DE SERVICIOS,HOTEL SEVILLA PALACE,6030.0
SADLSROOCO13210.0,OTRO CONGLOMERADO,SIESTA DEL SUR,13210.0
CYSPCOYYPACL3200.0,CENTRO Y PLAZA COMERCIAL,CITY SHOP,3200.0
POUDCOYYPACL3340.0,CENTRO Y PLAZA COMERCIAL,PATIO UNIVERSIDAD,3340.0
WCMOEOCLYYDESS3810.0,EDIFICIO COMERCIAL Y DE SERVICIOS,WTC MEXICO,3810.0
CYnnnan,,CITY,
CYESPSEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,CITY EXPRESS PLUS,
WCCDDEMOEOCLYYDESS3810.0,EDIFICIO COMERCIAL Y DE SERVICIOS,WTC CIUDAD DE MEXICO,3810.0
AOILDELACDDEMOBOJZAO11560.0,AEROPUERTO,AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO BENITO JUAREZ,11560.0
nnnn1151.0,,,1151.0
TEISEOCLYYDESS3900.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE INTELIS,3900.0
JEPLCOYYPACL1900.0,CENTRO Y PLAZA COMERCIAL,JOLIE PEDREGAL,1900.0
EOJZ32EOCLYYDESS6050.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO JUÁREZ 32,6050.0
CNSAMATNMOPO9870.0,MERCADO PUBLICO,CONCENTRACIOIN SANTA MARIA TOMATLAN,9870.0
MOPSDLCOMOPO4480.0,MERCADO PUBLICO,MERCADO PRODUCTORES DEL CAMPO,4480.0
MORAMOPO4310.0,MERCADO PUBLICO,MERCADO ROMA,4310.0
nnCOYYPACL1600.0,CENTRO Y PLAZA COMERCIAL,,1600.0
nnnn4921.0,,,4921.0
nnEOCLYYDESS10700.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,10700.0
GNSROOCO4739.0,OTRO CONGLOMERADO,GRAN SUR,4739.0
GSCACOYYPACL4920.0,CENTRO Y PLAZA COMERCIAL,GALERIAS COAPA,4920.0
LLISOOCO3103.0,OTRO CONGLOMERADO,LIVERPOOL INSURGENTES,3103.0
FOIIMO23OOCO6000.0,OTRO CONGLOMERADO,FRANCISCO I MADERO 23,6000.0
MAOOCO3730.0,OTRO CONGLOMERADO,MEGA ,3730.0
GNPOUDOOCO3110.0,OTRO CONGLOMERADO,GRAN PATIO UNIVERSIDAD,3110.0
HYINESOOCO6600.0,OTRO CONGLOMERADO,HOLIDAY IN EXPRESS,6600.0
VASAFEOOCO5800.0,OTRO CONGLOMERADO,VIA SANTA FE,5800.0
ARCLFXCS11PEYYARCL3100.0,PASAJE Y ANDADOR COMERCIAL,ANDADOR COMERCIAL FELIX CUEVAS 1621,3100.0
nnEOCLYYDESS14390.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,14390.0
LLOOCO6060.0,OTRO CONGLOMERADO,LIVERPOOL,6060.0
VASAFEOOCO5348.0,OTRO CONGLOMERADO,VIA SANTA FE,5348.0
AS14OOCO11550.0,OTRO CONGLOMERADO,ARISTÓTELES 124,11550.0
TNCRELROOOCO2100.0,OTRO CONGLOMERADO,TOWN CENTER EL ROSARIO,2100.0
PAIACRCOYYPACL9510.0,CENTRO Y PLAZA COMERCIAL,PLAZA IZTAPALAPA CENTER,9510.0
PLLSEAEOCLYYDESS9890.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PORTAL LOMAS ESTRELLA,9890.0
PABSOOCO11320.0,OTRO CONGLOMERADO,PLAZA BANDERAS,11320.0
eofaCOYYPACL7760.0,CENTRO Y PLAZA COMERCIAL,encuentro fortuna,7760.0
COCLSAFECOYYPACL1250.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL SANTA FE,1250.0
NOLN38OOCO6170.0,OTRO CONGLOMERADO,NUEVO LEON 38,6170.0
OOTODECOOOCO9060.0,OTRO CONGLOMERADO,OTRO TIPO DE CONGLOMERADO,9060.0
PACLTECOYYPACL2230.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL TECNOPARQUE,2230.0
ASYYVSPO11CLDEAO9410.0,CENTRAL DE ABASTO,ABARROTES Y VIVERES PASILLO 1,9410.0
PAFACOYYPACL14310.0,CENTRO Y PLAZA COMERCIAL,PLAZA FLORESTA,14310.0
POCNVSESOOCO9700.0,OTRO CONGLOMERADO,PREDIO CON VARIOS ESTABLECIMIENTOS,9700.0
PACLSDCOYYPACL6060.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL SOLEDAD,6060.0
HOCOYYPACL6720.0,CENTRO Y PLAZA COMERCIAL,HIDALGO,6720.0
ADDDTNCOYYPACL11540.0,CENTRO Y PLAZA COMERCIAL,ALFRED D TENNYSON,11540.0
PALASECOYYPACL6140.0,CENTRO Y PLAZA COMERCIAL,PLAZA LA SALLE,6140.0
CLDEASFSYYLSPO33CLDEAO9410.0,CENTRAL DE ABASTO,CENTRAL DE ABASTOS FRUTAS Y LEGUMBRES PASILLO 3,9410.0
EO27EOCLYYDESS6010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO 27,6010.0
nnCOYYPACL5300.0,CENTRO Y PLAZA COMERCIAL,,5300.0
nnEOCLYYDESS3490.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,3490.0
GADEISOOCO6700.0,OTRO CONGLOMERADO,GLORIETA DE INSURGENTES,6700.0
PAPEJNOOCO2601.0,OTRO CONGLOMERADO,PLAZA PARQUE JARDIN,2601.0
nnnn1324.0,,,1324.0
IRMOSAAALA44PEYYARCL8300.0,PASAJE Y ANDADOR COMERCIAL,INTERIOR METRO SANTA ANITA LINEA 4,8300.0
EOCLYYDESOSNNEEOCLYYDESS3710.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIO SIN NOMBRE,3710.0
LSEOCLYYDESS6600.0,EDIFICIO COMERCIAL Y DE SERVICIOS,LONDRES,6600.0
PAVASNJNCOYYPACL9210.0,CENTRO Y PLAZA COMERCIAL,PLAZA VIA SAN JUAN,9210.0
DODLMOCNPEYYARCL3330.0,PASAJE Y ANDADOR COMERCIAL,DENTRO DEL METRO COYOACAN,3330.0
MOEOCLYYDESS6020.0,EDIFICIO COMERCIAL Y DE SERVICIOS,MADERO,6020.0
COCLSAFECOYYPACLnan,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL SANTA FE,
COISOOCO3900.0,OTRO CONGLOMERADO,CENTRO INSURGENTES,3900.0
nnnn1414.0,,,1414.0
EOCLYYDESSSNNEEOCLYYDESS14000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,14000.0
PEYYARCLSNNEPEYYARCL11570.0,PASAJE Y ANDADOR COMERCIAL,PASAJE Y ANDADOR COMERCIAL SIN NOMBRE,11570.0
GAnn1020.0,,GALERIA,1020.0
MOMADELSSSMOPO7750.0,MERCADO PUBLICO,MERCADO MAGDALENA DE LAS SALINAS,7750.0
MODECSANMOPO7580.0,MERCADO PUBLICO,MERCADO DE CASAS ALEMAN,7580.0
EOCNNSEOCLYYDESS6350.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO CON NEGOCIOS,6350.0
PEPOPEYYARCL11560.0,PASAJE Y ANDADOR COMERCIAL,PASAJE POLANCO,11560.0
PBCOYYPACL6350.0,CENTRO Y PLAZA COMERCIAL,PB,6350.0
nnnn7159.0,,,7159.0
MODLNOOOCO11830.0,OTRO CONGLOMERADO,MUSEO DEL NIÑO,11830.0
"MASRTNH,COMOOOCA14050.0","HOSPITAL, CENTRO MEDICO O CLINICA",MEDICA SUR TLALPAN,14050.0
MROOEOCLYYDESS11590.0,EDIFICIO COMERCIAL Y DE SERVICIOS,MELCHOR OCAMPO,11590.0
nnnn6510.0,,,6510.0
IRDLMONLDEAAOOCO11560.0,OTRO CONGLOMERADO,INTERIOR DEL MUSEO NACIONAL DE ANTROPOLOGIA,11560.0
SRPAMSCOYYPACL4420.0,CENTRO Y PLAZA COMERCIAL,SUPER PLAZA MIRAMONTES,4420.0
PODEHOEOCLYYDESS11510.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PALACIO DE HIERRO,11510.0
MEPXEOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,MONTE PELVOUX,11000.0
EOSNNEEOCLYYDESS4360.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO SIN NOMBRE,4360.0
CODSPSOOCOnan,OTRO CONGLOMERADO,CORPORATIVO DOS PATIOS,
PRCOYYPACLnan,CENTRO Y PLAZA COMERCIAL,PERISUR,
VAVOCOYYPACLnan,CENTRO Y PLAZA COMERCIAL,VIA VALLEJO,
MRTOEOCLYYDESS6400.0,EDIFICIO COMERCIAL Y DE SERVICIOS,MR TACO,6400.0
NE22EOCLYYDESS3020.0,EDIFICIO COMERCIAL Y DE SERVICIOS,NARVARTE 202,3020.0
EOCLYYDESSSNNEEOCLYYDESS6200.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,6200.0
DELACDDEMOAO15520.0,AEROPUERTO,DE LA CIUDAD DE MEXICO,15520.0
nnnn1491.0,,,1491.0
OOMLEOCLYYDESS3000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,OBRERO MUNDIAL,3000.0
WDTECRMOEOCLYYDESS3810.0,EDIFICIO COMERCIAL Y DE SERVICIOS,WORLD TRADE CENTER MEXICO,3810.0
EO44EOCLYYDESS6760.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO 4,6760.0
ORDELSPSCOYYPACL1770.0,CENTRO Y PLAZA COMERCIAL,OLIVAR DE LOS PADRES,1770.0
GSPOCOYYPACL11570.0,CENTRO Y PLAZA COMERCIAL,GALERÍAS POLANCO,11570.0
EOOEOOOEEOCLYYDESS5348.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO ONE O ONE,5348.0
nnEOCLYYDESS14630.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,14630.0
2DEOCLYYDESS6100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,23D,6100.0
COCLPESNJOEOCLYYDESS10200.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CENTRO COMERCIAL PASAJE SAN JERÓNIMO,10200.0
IS18OOCO12322.0,OTRO CONGLOMERADO,INSURGENTES 1458,12322.0
mo18demoOOCO7300.0,OTRO CONGLOMERADO,metro 18 de marzo,7300.0
MOPNOOCO8100.0,OTRO CONGLOMERADO,METRO PANTITLAN,8100.0
COCOYYPACL14060.0,CENTRO Y PLAZA COMERCIAL,CUICUILCO,14060.0
COCLPOLARACOYYPACL2960.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL PATIO LA RAZA,2960.0
ASCOYYPACL5120.0,CENTRO Y PLAZA COMERCIAL,ARCOS,5120.0
AAPLCOYYPACL4500.0,CENTRO Y PLAZA COMERCIAL,ACORA PEDREGAL,4500.0
TSCOYYPACL5110.0,CENTRO Y PLAZA COMERCIAL,TAMARINDOS,5110.0
PAEOCLYYDESS3810.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PENNSYLVANIA,3810.0
PIEOCLYYDESS3100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PESTALOZZI,3100.0
nnOOCO8620.0,OTRO CONGLOMERADO,,8620.0
POEOCLYYDESS14240.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PICACHO,14240.0
ASEOCLYYDESS5337.0,EDIFICIO COMERCIAL Y DE SERVICIOS,ARCOS,5337.0
TSLAOOCO7708.0,OTRO CONGLOMERADO,TORRES LINDAVISTA,7708.0
PS11EOCLYYDESS1480.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLATEROS 1701,1480.0
PAAAEOCLYYDESS4850.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA AMÉRICA,4850.0
PALSCA55COYYPACL6700.0,CENTRO Y PLAZA COMERCIAL,PLAZA LUIS CABRERA 5,6700.0
SRCRPAOECOYYPACL9020.0,CENTRO Y PLAZA COMERCIAL,SUPER CENTER PLAZA ORENTE,9020.0
POUDCOYYPACL3310.0,CENTRO Y PLAZA COMERCIAL,PATIO UNIVERSIDAD,3310.0
TC18EOCLYYDESS7800.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TEPEYAC 178,7800.0
PAPELAMACOYYPACL1219.0,CENTRO Y PLAZA COMERCIAL,PLAZA PARQUE LA MEXICANA,1219.0
MOCNMOPO4310.0,MERCADO PUBLICO,MERCADO COYOACAN,4310.0
nnOOCO9969.0,OTRO CONGLOMERADO,,9969.0
COPNEOCLYYDESS5348.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO PARAGON,5348.0
REOOCO11580.0,OTRO CONGLOMERADO,RESTAURANTE,11580.0
EOZAMOPO13710.0,MERCADO PUBLICO,EMILIANO ZAPATA,13710.0
MOPNLAAAAO15740.0,AEROPUERTO,METRO PANTITLAN LINEA AMARILLA,15740.0
MO53MSDEROBOMOPO7890.0,MERCADO PUBLICO,MERCADO 53 MARTIRES DE RIO BLANCO,7890.0
PAPEDSCOYYPACL11700.0,CENTRO Y PLAZA COMERCIAL,PLAZA PARQUE DURAZNOS,11700.0
RA10EOCLYYDESS6600.0,EDIFICIO COMERCIAL Y DE SERVICIOS,REFORMA 180,6600.0
EOROLCEOCLYYDESS14050.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO RENATO LEDUC,14050.0
SNNEOOCO6100.0,OTRO CONGLOMERADO,SIN NOMBRE,6100.0
CE39NM10OOCO15000.0,OTRO CONGLOMERADO,CALLE 39 NUM 100,15000.0
PAMECOYYPACL11530.0,CENTRO Y PLAZA COMERCIAL,PLAZA MOLIERE,11530.0
PNOOCO5348.0,OTRO CONGLOMERADO,PARAGON,5348.0
VASAFEOOCO5109.0,OTRO CONGLOMERADO,VIA SANTA FE,5109.0
PACLEACOYYPACL1090.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL ESCENARIA,1090.0
OOCOSNNEOOCO3000.0,OTRO CONGLOMERADO,OTRO CONGLOMERADO SIN NOMBRE,3000.0
nnOOCO14658.0,OTRO CONGLOMERADO,,14658.0
COCLPOAACOYYPACL14308.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL PASEO ACOXPA,14308.0
PEDAnnnan,,PARQUE DELTA,
RA22OOCO7420.0,OTRO CONGLOMERADO,REFORMA 222,7420.0
PLSNALnnnan,,PORTAL SAN ANGEL,
nnOOCO1460.0,OTRO CONGLOMERADO,,1460.0
LSUA44EOCLYYDESS11560.0,EDIFICIO COMERCIAL Y DE SERVICIOS,LUIS URBINA 4,11560.0
EOCLYYDESSSNNEEOCLYYDESS4360.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,4360.0
PAMSPOCOYYPACLnan,CENTRO Y PLAZA COMERCIAL,PLAZA METROPOLIS PATRIOTISMO,
RELSASEOCLYYDESS2080.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RESTAURANTE LAS ALITAS,2080.0
RELSASEOCLYYDESS6600.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RESTAURANTE LAS ALITAS,6600.0
RELSASEOCLYYDESS1020.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RESTAURANTE LAS ALITAS,1020.0
RELSASEOCLYYDESS2650.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RESTAURANTE LAS ALITAS,2650.0
RELSASEOCLYYDESS9890.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RESTAURANTE LAS ALITAS,9890.0
RELSASEOCLYYDESS4020.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RESTAURANTE LAS ALITAS,4020.0
RELSASEOCLYYDESS11520.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RESTAURANTE LAS ALITAS,11520.0
RELSASEOCLYYDESS1000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RESTAURANTE LAS ALITAS,1000.0
RELSASEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,RESTAURANTE LAS ALITAS,
RELSASEOCLYYDESS7300.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RESTAURANTE LAS ALITAS,7300.0
RELSASEOCLYYDESS2320.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RESTAURANTE LAS ALITAS,2320.0
EOCLYYDESOSNNEEOCLYYDESS6060.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIO SIN NOMBRE,6060.0
PAELCOCOYYPACL14000.0,CENTRO Y PLAZA COMERCIAL,PLAZA EL CASTILLO,14000.0
RA20EOCLYYDESS6600.0,EDIFICIO COMERCIAL Y DE SERVICIOS,REFORMA 250,6600.0
PEVAVOCOYYPACL9300.0,CENTRO Y PLAZA COMERCIAL,PARQUE VIA VALLEJO,9300.0
COCLISCOYYPACLnan,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL INSURGENTES,
ROLAEOCLYYDESS6500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RÍO LERMA,6500.0
EOROSNJNEOCLYYDESS11250.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO RIO SAN JOAQUIN,11250.0
tncrelroCOYYPACL2430.0,CENTRO Y PLAZA COMERCIAL,town center el rosario,2430.0
OOTODECOOOCO9830.0,OTRO CONGLOMERADO,OTRO TIPO DE CONGLOMERADO,9830.0
PASAEOCLYYDESS1210.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA SAMARA,1210.0
COYYPACLSNNECOYYPACL10200.0,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,10200.0
EOMSEOCLYYDESS3200.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO MANZANAS,3200.0
FDSAFEIIEOCLYYDESS1219.0,EDIFICIO COMERCIAL Y DE SERVICIOS,FORD SANTA FE II,1219.0
MIPOEOCLYYDESS3300.0,EDIFICIO COMERCIAL Y DE SERVICIOS,METROPOLI PATRIOTISMO,3300.0
ILBOJZAO15620.0,AEROPUERTO,INTERNACIONAL BENITO JUAREZ,15620.0
PNCCCOYYPACL15800.0,CENTRO Y PLAZA COMERCIAL,PABELLÓN CUAUHTEMOC,15800.0
PEDAOOCO11200.0,OTRO CONGLOMERADO,PARQUE DELTA,11200.0
nnnn1525.0,,,1525.0
nnEOCLYYDESS11570.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,11570.0
HLSNEOCLYYDESS6500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,HOTEL SHERATON,6500.0
FMBACOYYPACL3310.0,CENTRO Y PLAZA COMERCIAL,FORUM BUENAVISTA,3310.0
MIEOCLYYDESS6400.0,EDIFICIO COMERCIAL Y DE SERVICIOS,MULTI,6400.0
QO22EOCLYYDESS6700.0,EDIFICIO COMERCIAL Y DE SERVICIOS,QUERETARO 222,6700.0
oiCOYYPACL3230.0,CENTRO Y PLAZA COMERCIAL,origami,3230.0
TEAIEOCLYYDESS1040.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE ANSELI,1040.0
"HLACH,COMOOOCA5500.0","HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL ABC,5500.0
PAAACACOYYPACL4980.0,CENTRO Y PLAZA COMERCIAL,PLAZA AMERICA COAPA,4980.0
EXCOYYPACL1180.0,CENTRO Y PLAZA COMERCIAL,EXHIBIMEX,1180.0
SASAFÉCOYYPACL1219.0,CENTRO Y PLAZA COMERCIAL,SUPERAMA SANTA FÉ,1219.0
PACLLAMACOYYPACL3460.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL LA MANZANA,3460.0
PAAOOOCO2000.0,OTRO CONGLOMERADO,PLAZA AZCAPOTZALCO,2000.0
PAAACOYYPACL4980.0,CENTRO Y PLAZA COMERCIAL,PLAZA AMÉRICA,4980.0
PELAPEIL7760.0,PARQUE INDUSTRIAL,PARQUE LINDAVISTA,7760.0
PETEPEIL9020.0,PARQUE INDUSTRIAL,PARQUE TEZONTLE,9020.0
EXOOCO1180.0,OTRO CONGLOMERADO,EXHIBIMEX,1180.0
VOCACOYYPACL6060.0,CENTRO Y PLAZA COMERCIAL,VENUSTIANO CARRANZA,6060.0
SSCBSAFECOYYPACL5340.0,CENTRO Y PLAZA COMERCIAL,SAMS CLUB SANTA FE,5340.0
aacddemoOOCO2230.0,OTRO CONGLOMERADO,arena ciudad de méxico,2230.0
